Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-08-21 18:30:00,4.860, 1.464, 1.436,1.436
2006-08-21 18:40:00,4.860, 1.461, 0.634,0.634
2006-08-21 18:50:00,4.910, 1.515, 1.437,1.437
2006-08-21 19:00:00,4.980, 1.593, 1.744,1.744
2006-08-21 19:10:00,5.300, 1.947, 1.888,1.888
2006-08-21 19:20:00,5.320, 1.980, 1.922,1.922
2006-08-21 19:30:00,5.290, 1.935, 1.177,1.177
2006-08-21 19:40:00,5.190, 1.818, 1.992,1.992
2006-08-21 19:50:00,4.860, 1.461, 0.706,0.706
2006-08-21 20:00:00,4.940, 1.545, 2.215,2.215
2006-08-21 20:10:00,5.010, 1.623, 1.185,1.185
2006-08-21 20:20:00,5.100, 1.719, 1.331,1.331
2006-08-21 20:30:00,4.820, 1.410, 0.829,0.829
2006-08-21 20:40:00,5.020, 1.623, 0.822,0.822
2006-08-21 20:50:00,4.880, 1.476, 2.101,2.101
2006-08-21 21:00:00,4.090, 0.672, 0.000,0.000
2006-08-21 21:10:00,4.580, 1.155, 0.290,0.290
2006-08-21 21:20:00,4.780, 1.368, 0.000,0.000
2006-08-21 21:30:00,4.220, 0.768, 0.026,0.026
2006-08-21 21:40:00,4.130, 0.705, 0.000,0.000
2006-08-21 21:50:00,4.560, 1.128, 1.227,1.227
2006-08-21 22:00:00,5.220, 1.836, 0.992,0.992
2006-08-21 22:10:00,5.810, 2.727, 3.005,3.005
2006-08-21 22:20:00,6.530, 3.954, 4.078,4.078
2006-08-21 22:30:00,6.460, 3.819, 2.944,2.944
2006-08-21 22:40:00,4.080, 0.669, 0.682,0.682
2006-08-21 22:50:00,3.260, 0.069, 0.000,0.000
2006-08-21 23:00:00,2.970, 0.000, 0.000,0.000
2006-08-21 23:10:00,3.150, 0.000, 0.000,0.000
2006-08-21 23:20:00,3.660, 0.360, 0.739,0.739
2006-08-21 23:30:00,5.320, 1.971, 1.417,1.417
2006-08-21 23:40:00,7.400, 5.844, 4.497,4.497
2006-08-21 23:50:00,6.020, 3.051, 1.807,1.807
2006-08-22 00:00:00,4.910, 1.509, 1.107,1.107
2006-08-22 00:10:00,4.070, 0.660, 0.032,0.032
2006-08-22 00:20:00,3.980, 0.591, 0.000,0.000
2006-08-22 00:30:00,4.450, 1.011, 0.000,0.000
2006-08-22 00:40:00,4.830, 1.428, 1.161,1.161
2006-08-22 00:50:00,6.290, 3.468, 0.242,0.242
2006-08-22 01:00:00,6.330, 3.546, 3.279,3.279
2006-08-22 01:10:00,6.030, 3.069, 0.000,0.000
2006-08-22 01:20:00,6.360, 3.618, 3.096,3.096
2006-08-22 01:30:00,5.770, 2.673, 2.518,2.518
2006-08-22 01:40:00,6.310, 3.504, 4.049,4.049
2006-08-22 01:50:00,7.860, 7.206, 3.110,3.110
2006-08-22 02:00:00,8.370, 8.700, 7.639,7.639
2006-08-22 02:10:00,7.550, 6.339, 6.488,6.488
2006-08-22 02:20:00,6.700, 4.362, 3.721,3.721
2006-08-22 02:30:00,6.860, 4.704, 4.085,4.085
2006-08-22 02:40:00,6.930, 4.869, 5.038,5.038
2006-08-22 02:50:00,6.390, 3.702, 2.716,2.716
2006-08-22 03:00:00,6.280, 3.480, 0.815,0.815
2006-08-22 03:10:00,6.530, 4.005, 4.553,4.553
2006-08-22 03:20:00,7.050, 5.124, 2.351,2.351
2006-08-22 03:30:00,7.280, 5.631, 2.887,2.887
2006-08-22 03:40:00,7.510, 6.216, 5.912,5.912
2006-08-22 03:50:00,7.530, 6.291, 8.340,8.340
2006-08-22 04:00:00,7.660, 6.666, 3.543,3.543
2006-08-22 04:10:00,7.680, 6.714, 6.177,6.177
2006-08-22 04:20:00,7.890, 7.329, 7.972,7.972
2006-08-22 04:30:00,8.280, 8.481, 9.311,9.311
2006-08-22 04:40:00,8.370, 8.754, 7.034,7.034
2006-08-22 04:50:00,8.010, 7.722, 7.042,7.042
2006-08-22 05:00:00,7.520, 6.297, 7.499,7.499
2006-08-22 05:10:00,7.100, 5.262, 4.768,4.768
2006-08-22 05:20:00,6.880, 4.791, 4.642,4.642
2006-08-22 05:30:00,6.690, 4.368, 3.714,3.714
2006-08-22 05:40:00,6.590, 4.170, 3.366,3.366
2006-08-22 05:50:00,6.520, 4.023, 3.451,3.451
2006-08-22 06:00:00,6.440, 3.852, 3.770,3.770
2006-08-22 06:10:00,6.180, 3.351, 2.958,2.958
2006-08-22 06:20:00,6.140, 3.288, 3.254,3.254
2006-08-22 06:30:00,6.250, 3.465, 3.139,3.139
2006-08-22 06:40:00,6.020, 3.111, 2.599,2.599
2006-08-22 06:50:00,5.710, 2.622, 2.086,2.086
2006-08-22 07:00:00,5.570, 2.409, 3.057,3.057
2006-08-22 07:10:00,5.210, 1.869, 0.505,0.505
2006-08-22 07:20:00,4.980, 1.617, 1.286,1.286
2006-08-22 07:30:00,4.750, 1.374, 2.084,2.084
2006-08-22 07:40:00,4.300, 0.888, 1.401,1.401
2006-08-22 07:50:00,4.120, 0.720, 0.000,0.000
2006-08-22 08:00:00,4.240, 0.828, 0.000,0.000
2006-08-22 08:10:00,4.250, 0.834, 0.427,0.427
2006-08-22 08:20:00,4.550, 1.161, 0.000,0.000
2006-08-22 08:30:00,4.490, 1.089, 1.400,1.400
2006-08-22 08:40:00,4.410, 1.002, 1.240,1.240
2006-08-22 08:50:00,4.670, 1.287, 0.960,0.960
2006-08-22 09:00:00,4.570, 1.182, 1.133,1.133
2006-08-22 09:10:00,4.560, 1.170, 0.296,0.296
2006-08-22 09:20:00,4.450, 1.056, 1.044,1.044
2006-08-22 09:30:00,4.400, 0.999, 0.163,0.163
2006-08-22 09:40:00,4.460, 1.062, 1.379,1.379
2006-08-22 09:50:00,4.880, 1.521, 1.114,1.114
2006-08-22 10:00:00,4.760, 1.386, 1.804,1.804
2006-08-22 10:10:00,4.440, 1.047, 1.520,1.520
2006-08-22 10:20:00,4.180, 0.768, 1.175,1.175
2006-08-22 10:30:00,4.090, 0.696, 0.435,0.435
2006-08-22 10:40:00,4.330, 0.921, 0.830,0.830
2006-08-22 10:50:00,4.200, 0.780, 0.000,0.000
2006-08-22 11:00:00,4.010, 0.642, 0.000,0.000
2006-08-22 11:10:00,3.880, 0.546, 0.243,0.243
2006-08-22 11:20:00,3.330, 0.141, 0.000,0.000
2006-08-22 11:30:00,3.530, 0.291, 1.576,1.576
2006-08-22 11:40:00,3.490, 0.258, 2.480,2.480
2006-08-22 11:50:00,3.450, 0.231, 0.000,0.000
2006-08-22 12:00:00,3.550, 0.300, 0.023,0.023
2006-08-22 12:10:00,3.440, 0.219, 0.504,0.504
2006-08-22 12:20:00,3.630, 0.363, 0.197,0.197
2006-08-22 12:30:00,3.300, 0.120, 0.000,0.000
2006-08-22 12:40:00,3.190, 0.039, 0.000,0.000
2006-08-22 12:50:00,2.730, 0.000, 0.000,0.000
2006-08-22 13:00:00,2.320, 0.000, 0.000,0.000
2006-08-22 13:10:00,2.490, 0.000, 0.000,0.000
2006-08-22 13:20:00,2.540, 0.000, 0.000,0.000
2006-08-22 13:30:00,2.510, 0.000, 0.000,0.000
2006-08-22 13:40:00,2.460, 0.000, 0.000,0.000
2006-08-22 13:50:00,2.280, 0.000, 0.000,0.000
2006-08-22 14:00:00,2.270, 0.000, 0.000,0.000
2006-08-22 14:10:00,2.270, 0.000, 0.000,0.000
2006-08-22 14:20:00,2.420, 0.000, 0.000,0.000
2006-08-22 14:30:00,2.530, 0.000, 0.000,0.000
2006-08-22 14:40:00,2.590, 0.000, 0.000,0.000
2006-08-22 14:50:00,2.500, 0.000, 0.000,0.000
2006-08-22 15:00:00,2.180, 0.000, 0.000,0.000
2006-08-22 15:10:00,1.840, 0.000, 0.000,0.000
2006-08-22 15:20:00,1.630, 0.000, 0.000,0.000
2006-08-22 15:30:00,1.230, 0.000, 0.000,0.000
2006-08-22 15:40:00,1.150, 0.000, 0.000,0.000
2006-08-22 15:50:00,1.030, 0.000, 0.000,0.000
2006-08-22 16:00:00,1.050, 0.000, 0.000,0.000
2006-08-22 16:10:00,1.310, 0.000, 0.000,0.000
2006-08-22 16:20:00,1.520, 0.000, 0.000,0.000
2006-08-22 16:30:00,1.350, 0.000, 0.000,0.000
2006-08-22 16:40:00,1.290, 0.000, 0.000,0.000
2006-08-22 16:50:00,1.400, 0.000, 0.000,0.000
2006-08-22 17:00:00,1.790, 0.000, 0.000,0.000
2006-08-22 17:10:00,2.400, 0.000, 0.000,0.000
2006-08-22 17:20:00,2.050, 0.000, 0.000,0.000
2006-08-22 17:30:00,0.850, 0.000, 0.000,0.000
2006-08-22 17:40:00,1.190, 0.000, 0.000,0.000
2006-08-22 17:50:00,1.600, 0.000, 0.000,0.000
2006-08-22 18:00:00,2.860, 0.000, 0.000,0.000
2006-08-22 18:10:00,2.190, 0.000, 0.000,0.000
2006-08-22 18:20:00,2.510, 0.000, 0.000,0.000
2006-08-22 18:30:00,3.150, 0.000, 0.000,0.000
2006-08-22 18:40:00,3.240, 0.060, 0.733,0.733
2006-08-22 18:50:00,3.090, 0.000, 0.000,0.000
2006-08-22 19:00:00,2.500, 0.000, 0.000,0.000
2006-08-22 19:10:00,2.870, 0.000, 0.000,0.000
2006-08-22 19:20:00,3.440, 0.210, 0.501,0.501
2006-08-22 19:30:00,3.480, 0.234, 0.010,0.010
2006-08-22 19:40:00,3.180, 0.015, 0.000,0.000
2006-08-22 19:50:00,3.080, 0.000, 0.000,0.000
2006-08-22 20:00:00,4.070, 0.666, 0.141,0.141
2006-08-22 20:10:00,5.550, 2.346, 2.093,2.093
2006-08-22 20:20:00,5.150, 1.782, 2.528,2.528
2006-08-22 20:30:00,4.670, 1.257, 0.853,0.853
2006-08-22 20:40:00,5.160, 1.791, 2.009,2.009
2006-08-22 20:50:00,5.570, 2.379, 2.789,2.789
2006-08-22 21:00:00,5.570, 2.376, 2.630,2.630
2006-08-22 21:10:00,4.980, 1.593, 1.284,1.284
2006-08-22 21:20:00,4.180, 0.747, 0.884,0.884
2006-08-22 21:30:00,3.730, 0.414, 0.000,0.000
2006-08-22 21:40:00,3.580, 0.306, 0.000,0.000
2006-08-22 21:50:00,3.270, 0.081, 0.000,0.000
2006-08-22 22:00:00,3.500, 0.246, 0.162,0.162
2006-08-22 22:10:00,3.780, 0.447, 0.000,0.000
2006-08-22 22:20:00,4.230, 0.786, 0.000,0.000
2006-08-22 22:30:00,4.730, 1.320, 1.645,1.645
2006-08-22 22:40:00,4.220, 0.771, 0.825,0.825
2006-08-22 22:50:00,3.020, 0.000, 0.000,0.000
2006-08-22 23:00:00,3.240, 0.060, 0.651,0.651
2006-08-22 23:10:00,5.960, 2.985, 2.839,2.839
2006-08-22 23:20:00,6.610, 4.185, 3.769,3.769
2006-08-22 23:30:00,7.790, 7.080, 5.496,5.496
2006-08-22 23:40:00,8.980,11.028, 9.352,9.352
2006-08-22 23:50:00,5.120, 1.758, 0.000,0.000
2006-08-23 00:00:00,2.290, 0.000, 0.000,0.000
2006-08-23 00:10:00,2.930, 0.000, 0.000,0.000
2006-08-23 00:20:00,2.290, 0.000, 0.000,0.000
2006-08-23 00:30:00,3.140, 0.000, 0.000,0.000
2006-08-23 00:40:00,3.720, 0.420, 0.718,0.718
2006-08-23 00:50:00,4.720, 1.326, 0.935,0.935
2006-08-23 01:00:00,6.670, 4.344, 4.391,4.391
2006-08-23 01:10:00,7.460, 6.189, 7.312,7.312
2006-08-23 01:20:00,7.380, 5.922, 5.841,5.841
2006-08-23 01:30:00,8.780,10.314,12.683,12.683
2006-08-23 01:40:00,7.560, 6.456, 4.684,4.684
2006-08-23 01:50:00,5.960, 3.015, 2.929,2.929
2006-08-23 02:00:00,5.810, 2.784, 2.785,2.785
2006-08-23 02:10:00,6.270, 3.501, 2.175,2.175
2006-08-23 02:20:00,6.030, 3.126, 1.655,1.655
2006-08-23 02:30:00,4.960, 1.593, 0.063,0.063
2006-08-23 02:40:00,3.570, 0.309, 0.000,0.000
2006-08-23 02:50:00,5.310, 2.004, 2.479,2.479
2006-08-23 03:00:00,4.730, 1.338, 1.641,1.641
2006-08-23 03:10:00,4.190, 0.762, 0.185,0.185
2006-08-23 03:20:00,3.680, 0.384, 0.000,0.000
2006-08-23 03:30:00,2.950, 0.000, 0.000,0.000
2006-08-23 03:40:00,2.960, 0.000, 0.000,0.000
2006-08-23 03:50:00,2.950, 0.000, 0.000,0.000
2006-08-23 04:00:00,2.100, 0.000, 0.000,0.000
2006-08-23 04:10:00,3.060, 0.000, 0.000,0.000
2006-08-23 04:20:00,3.870, 0.525, 0.267,0.267
2006-08-23 04:30:00,7.340, 5.787, 4.965,4.965
2006-08-23 04:40:00,12.450,25.008,26.156,26.156
2006-08-23 04:50:00,14.380,29.346,30.000,30.000
2006-08-23 05:00:00,13.660,28.485,27.544,27.544
2006-08-23 05:10:00,11.350,20.913,21.301,21.301
2006-08-23 05:20:00,8.430, 9.126, 8.412,8.412
2006-08-23 05:30:00,7.610, 6.687, 6.385,6.385
2006-08-23 05:40:00,3.570, 0.318, 0.000,0.000
2006-08-23 05:50:00,2.750, 0.000, 0.000,0.000
2006-08-23 06:00:00,3.750, 0.447, 0.000,0.000
2006-08-23 06:10:00,5.830, 2.826, 3.295,3.295
2006-08-23 06:20:00,11.390,20.889,21.424,21.424
2006-08-23 06:30:00,12.860,26.322,27.529,27.529
2006-08-23 06:40:00,11.290,20.526,19.288,19.288
2006-08-23 06:50:00,9.820,14.376,12.007,12.007
2006-08-23 07:00:00,9.870,14.583,15.922,15.922
2006-08-23 07:10:00,9.920,14.805,17.229,17.229
2006-08-23 07:20:00,8.660, 9.936, 8.487,8.487
2006-08-23 07:30:00,7.610, 6.633, 6.096,6.096
2006-08-23 07:40:00,7.550, 6.468, 4.898,4.898
2006-08-23 07:50:00,7.950, 7.620, 5.317,5.317
2006-08-23 08:00:00,8.420, 9.018, 6.488,6.488
2006-08-23 08:10:00,8.560, 9.552,12.247,12.247
2006-08-23 08:20:00,8.910,10.830,10.253,10.253
2006-08-23 08:30:00,9.100,11.529,10.204,10.204
2006-08-23 08:40:00,8.980,11.076,11.474,11.474
2006-08-23 08:50:00,8.620, 9.759, 8.986,8.986
2006-08-23 09:00:00,8.060, 7.938, 7.852,7.852
2006-08-23 09:10:00,7.070, 5.244, 5.399,5.399
2006-08-23 09:20:00,6.220, 3.426, 3.470,3.470
2006-08-23 09:30:00,4.580, 1.194, 1.790,1.790
2006-08-23 09:40:00,3.120, 0.000, 0.000,0.000
2006-08-23 09:50:00,2.270, 0.000, 0.000,0.000
2006-08-23 10:00:00,1.660, 0.000, 0.000,0.000
2006-08-23 10:10:00,1.460, 0.000, 0.000,0.000
2006-08-23 10:20:00,1.420, 0.000, 0.000,0.000
2006-08-23 10:30:00,1.230, 0.000, 0.000,0.000
2006-08-23 10:40:00,0.930, 0.000, 0.000,0.000
2006-08-23 10:50:00,0.810, 0.000, 0.000,0.000
2006-08-23 11:00:00,0.640, 0.000, 0.000,0.000
2006-08-23 11:10:00,0.480, 0.000, 0.000,0.000
2006-08-23 11:20:00,0.670, 0.000, 0.000,0.000
2006-08-23 11:30:00,1.050, 0.000, 0.000,0.000
2006-08-23 11:40:00,1.330, 0.000, 0.000,0.000
2006-08-23 11:50:00,1.590, 0.000, 0.000,0.000
2006-08-23 12:00:00,1.800, 0.000, 0.000,0.000
2006-08-23 12:10:00,2.180, 0.000, 0.000,0.000
2006-08-23 12:20:00,2.600, 0.000, 0.000,0.000
2006-08-23 12:30:00,3.170, 0.024, 0.000,0.000
2006-08-23 12:40:00,3.630, 0.363, 0.000,0.000
2006-08-23 12:50:00,3.920, 0.579, 0.321,0.321
2006-08-23 13:00:00,4.110, 0.717, 0.394,0.394
2006-08-23 13:10:00,4.200, 0.786, 0.000,0.000
2006-08-23 13:20:00,4.210, 0.801, 0.438,0.438
2006-08-23 13:30:00,4.230, 0.825, 0.000,0.000
2006-08-23 13:40:00,4.100, 0.711, 0.851,0.851
2006-08-23 13:50:00,4.250, 0.837, 0.421,0.421
2006-08-23 14:00:00,4.280, 0.876, 1.554,1.554
2006-08-23 14:10:00,4.270, 0.861, 0.679,0.679
2006-08-23 14:20:00,4.210, 0.801, 1.150,1.150
2006-08-23 14:30:00,4.060, 0.678, 0.506,0.506
2006-08-23 14:40:00,3.950, 0.594, 0.260,0.260
2006-08-23 14:50:00,3.940, 0.588, 0.447,0.447
2006-08-23 15:00:00,3.940, 0.582, 1.135,1.135
2006-08-23 15:10:00,3.940, 0.588, 0.000,0.000
2006-08-23 15:20:00,3.930, 0.576, 0.000,0.000
2006-08-23 15:30:00,3.970, 0.606, 0.000,0.000
2006-08-23 15:40:00,4.040, 0.657, 0.634,0.634
2006-08-23 15:50:00,4.170, 0.750, 0.663,0.663
2006-08-23 16:00:00,4.280, 0.858, 0.000,0.000
2006-08-23 16:10:00,4.490, 1.089, 1.066,1.066
2006-08-23 16:20:00,4.680, 1.290, 0.000,0.000
2006-08-23 16:30:00,4.860, 1.488, 1.409,1.409
2006-08-23 16:40:00,5.150, 1.797, 0.501,0.501
2006-08-23 16:50:00,5.450, 2.208, 1.505,1.505
2006-08-23 17:00:00,5.360, 2.073, 1.454,1.454
2006-08-23 17:10:00,5.260, 1.917, 2.210,2.210
2006-08-23 17:20:00,5.330, 2.019, 1.002,1.002
2006-08-23 17:30:00,5.760, 2.685, 2.909,2.909
2006-08-23 17:40:00,6.010, 3.078, 2.902,2.902
2006-08-23 17:50:00,6.040, 3.123, 2.974,2.974
2006-08-23 18:00:00,5.930, 2.955, 2.926,2.926
2006-08-23 18:10:00,5.820, 2.772, 1.447,1.447
2006-08-23 18:20:00,6.030, 3.111, 2.741,2.741
2006-08-23 18:30:00,6.410, 3.765, 3.195,3.195
2006-08-23 18:40:00,5.550, 2.358, 0.573,0.573
2006-08-23 18:50:00,4.920, 1.539, 0.702,0.702
2006-08-23 19:00:00,4.730, 1.338, 1.440,1.440
2006-08-23 19:10:00,5.050, 1.677, 1.561,1.561
2006-08-23 19:20:00,5.560, 2.364, 1.732,1.732
2006-08-23 19:30:00,6.010, 3.054, 2.461,2.461
2006-08-23 19:40:00,6.050, 3.129, 2.793,2.793
2006-08-23 19:50:00,5.810, 2.754, 2.195,2.195
2006-08-23 20:00:00,6.350, 3.603, 3.676,3.676
2006-08-23 20:10:00,6.860, 4.701, 4.394,4.394
2006-08-23 20:20:00,6.520, 3.969, 1.182,1.182
2006-08-23 20:30:00,5.710, 2.586, 3.467,3.467
2006-08-23 20:40:00,5.660, 2.511, 0.062,0.062
2006-08-23 20:50:00,5.700, 2.574, 2.081,2.081
2006-08-23 21:00:00,6.470, 3.849, 3.941,3.941
2006-08-23 21:10:00,7.810, 7.068, 7.341,7.341
2006-08-23 21:20:00,7.280, 5.616, 0.000,0.000
2006-08-23 21:30:00,6.720, 4.404, 4.186,4.186
2006-08-23 21:40:00,6.990, 4.989, 4.507,4.507
2006-08-23 21:50:00,6.720, 4.395, 3.694,3.694
2006-08-23 22:00:00,6.720, 4.395, 4.078,4.078
2006-08-23 22:10:00,6.190, 3.324, 4.787,4.787
2006-08-23 22:20:00,5.900, 2.877, 3.519,3.519
2006-08-23 22:30:00,5.240, 1.863, 2.089,2.089
2006-08-23 22:40:00,4.770, 1.356, 2.070,2.070
2006-08-23 22:50:00,4.490, 1.062, 0.442,0.442
2006-08-23 23:00:00,4.470, 1.035, 1.409,1.409
2006-08-23 23:10:00,4.310, 0.861, 0.322,0.322
2006-08-23 23:20:00,3.930, 0.552, 0.000,0.000
2006-08-23 23:30:00,3.760, 0.435, 0.000,0.000
2006-08-23 23:40:00,3.560, 0.288, 0.128,0.128
2006-08-23 23:50:00,3.490, 0.234, 0.000,0.000
2006-08-24 00:00:00,3.640, 0.345, 0.421,0.421
2006-08-24 00:10:00,3.960, 0.576, 0.817,0.817
2006-08-24 00:20:00,4.400, 0.951, 1.132,1.132
2006-08-24 00:30:00,4.550, 1.113, 0.531,0.531
2006-08-24 00:40:00,4.510, 1.071, 0.000,0.000
2006-08-24 00:50:00,4.750, 1.335, 0.000,0.000
2006-08-24 01:00:00,4.900, 1.494, 0.927,0.927
2006-08-24 01:10:00,5.320, 1.959, 1.657,1.657
2006-08-24 01:20:00,5.640, 2.448, 2.148,2.148
2006-08-24 01:30:00,6.140, 3.222, 2.799,2.799
2006-08-24 01:40:00,6.280, 3.444, 1.246,1.246
2006-08-24 01:50:00,6.180, 3.294, 3.431,3.431
2006-08-24 02:00:00,5.700, 2.553, 2.272,2.272
2006-08-24 02:10:00,5.240, 1.860, 2.379,2.379
2006-08-24 02:20:00,4.690, 1.275, 1.070,1.070
2006-08-24 02:30:00,4.750, 1.344, 0.341,0.341
2006-08-24 02:40:00,5.100, 1.710, 1.715,1.715
2006-08-24 02:50:00,5.500, 2.244, 1.461,1.461
2006-08-24 03:00:00,5.330, 1.983, 2.310,2.310
2006-08-24 03:10:00,4.920, 1.521, 0.725,0.725
2006-08-24 03:20:00,4.500, 1.068, 1.003,1.003
2006-08-24 03:30:00,4.430, 0.993, 0.734,0.734
2006-08-24 03:40:00,4.430, 0.996, 1.047,1.047
2006-08-24 03:50:00,4.440, 1.005, 0.694,0.694
2006-08-24 04:00:00,4.560, 1.134, 0.139,0.139
2006-08-24 04:10:00,4.550, 1.131, 0.675,0.675
2006-08-24 04:20:00,4.500, 1.077, 0.283,0.283
2006-08-24 04:30:00,4.690, 1.281, 0.658,0.658
2006-08-24 04:40:00,5.220, 1.842, 1.855,1.855
2006-08-24 04:50:00,5.730, 2.619, 2.685,2.685
2006-08-24 05:00:00,6.240, 3.414, 3.269,3.269
2006-08-24 05:10:00,6.340, 3.594, 0.992,0.992
2006-08-24 05:20:00,5.850, 2.823, 1.880,1.880
2006-08-24 05:30:00,5.390, 2.097, 0.544,0.544
2006-08-24 05:40:00,4.940, 1.563, 1.765,1.765
2006-08-24 05:50:00,4.790, 1.398, 1.602,1.602
2006-08-24 06:00:00,4.530, 1.125, 1.105,1.105
2006-08-24 06:10:00,4.550, 1.146, 0.702,0.702
2006-08-24 06:20:00,4.450, 1.041, 0.471,0.471
2006-08-24 06:30:00,4.220, 0.792, 0.000,0.000
2006-08-24 06:40:00,4.290, 0.867, 0.000,0.000
2006-08-24 06:50:00,4.050, 0.657, 0.000,0.000
2006-08-24 07:00:00,4.160, 0.741, 1.220,1.220
2006-08-24 07:10:00,4.190, 0.759, 0.910,0.910
2006-08-24 07:20:00,4.010, 0.627, 0.920,0.920
2006-08-24 07:30:00,3.910, 0.558, 1.804,1.804
2006-08-24 07:40:00,3.720, 0.423, 0.528,0.528
2006-08-24 07:50:00,3.710, 0.411, 0.000,0.000
2006-08-24 08:00:00,3.780, 0.462, 0.000,0.000
2006-08-24 08:10:00,3.870, 0.525, 0.738,0.738
2006-08-24 08:20:00,3.950, 0.588, 0.590,0.590
2006-08-24 08:30:00,4.000, 0.621, 1.119,1.119
2006-08-24 08:40:00,3.900, 0.549, 0.827,0.827
2006-08-24 08:50:00,3.730, 0.429, 0.267,0.267
2006-08-24 09:00:00,3.740, 0.435, 0.574,0.574
2006-08-24 09:10:00,3.820, 0.489, 0.804,0.804
2006-08-24 09:20:00,3.870, 0.531, 0.039,0.039
2006-08-24 09:30:00,3.780, 0.465, 0.000,0.000
2006-08-24 09:40:00,3.690, 0.399, 0.006,0.006
2006-08-24 09:50:00,3.520, 0.270, 0.000,0.000
2006-08-24 10:00:00,3.460, 0.228, 0.000,0.000
2006-08-24 10:10:00,3.320, 0.126, 0.000,0.000
2006-08-24 10:20:00,3.270, 0.090, 0.000,0.000
2006-08-24 10:30:00,3.160, 0.009, 0.000,0.000
2006-08-24 10:40:00,3.110, 0.000, 0.000,0.000
2006-08-24 10:50:00,3.090, 0.000, 0.000,0.000
2006-08-24 11:00:00,2.940, 0.000, 0.000,0.000
2006-08-24 11:10:00,2.850, 0.000, 0.000,0.000
2006-08-24 11:20:00,2.780, 0.000, 0.000,0.000
2006-08-24 11:30:00,2.700, 0.000, 0.000,0.000
2006-08-24 11:40:00,2.520, 0.000, 0.000,0.000
2006-08-24 11:50:00,2.310, 0.000, 0.000,0.000
2006-08-24 12:00:00,2.270, 0.000, 0.000,0.000
2006-08-24 12:10:00,2.350, 0.000, 0.000,0.000
2006-08-24 12:20:00,2.420, 0.000, 0.000,0.000
2006-08-24 12:30:00,2.360, 0.000, 0.000,0.000
2006-08-24 12:40:00,2.410, 0.000, 0.000,0.000
2006-08-24 12:50:00,2.530, 0.000, 0.000,0.000
2006-08-24 13:00:00,2.420, 0.000, 0.000,0.000
2006-08-24 13:10:00,2.100, 0.000, 0.000,0.000
2006-08-24 13:20:00,1.960, 0.000, 0.000,0.000
2006-08-24 13:30:00,2.080, 0.000, 0.000,0.000
2006-08-24 13:40:00,2.290, 0.000, 0.000,0.000
2006-08-24 13:50:00,2.080, 0.000, 0.000,0.000
2006-08-24 14:00:00,1.480, 0.000, 0.000,0.000
2006-08-24 14:10:00,1.470, 0.000, 0.000,0.000
2006-08-24 14:20:00,1.850, 0.000, 0.000,0.000
2006-08-24 14:30:00,2.040, 0.000, 0.000,0.000
2006-08-24 14:40:00,2.090, 0.000, 0.000,0.000
2006-08-24 14:50:00,2.160, 0.000, 0.000,0.000
2006-08-24 15:00:00,2.150, 0.000, 0.000,0.000
2006-08-24 15:10:00,2.090, 0.000, 0.000,0.000
2006-08-24 15:20:00,2.270, 0.000, 0.000,0.000
2006-08-24 15:30:00,2.540, 0.000, 0.000,0.000
2006-08-24 15:40:00,2.780, 0.000, 0.000,0.000
2006-08-24 15:50:00,2.890, 0.000, 0.000,0.000
2006-08-24 16:00:00,2.960, 0.000, 0.000,0.000
2006-08-24 16:10:00,3.010, 0.000, 0.000,0.000
2006-08-24 16:20:00,2.930, 0.000, 0.000,0.000
2006-08-24 16:30:00,2.760, 0.000, 0.000,0.000
2006-08-24 16:40:00,2.760, 0.000, 0.000,0.000
2006-08-24 16:50:00,2.700, 0.000, 0.000,0.000
2006-08-24 17:00:00,2.560, 0.000, 0.000,0.000
2006-08-24 17:10:00,2.380, 0.000, 0.000,0.000
2006-08-24 17:20:00,2.280, 0.000, 0.000,0.000
2006-08-24 17:30:00,2.210, 0.000, 0.000,0.000
2006-08-24 17:40:00,2.120, 0.000, 0.000,0.000
2006-08-24 17:50:00,2.000, 0.000, 0.000,0.000
2006-08-24 18:00:00,1.800, 0.000, 0.000,0.000
2006-08-24 18:10:00,1.640, 0.000, 0.000,0.000
2006-08-24 18:20:00,1.640, 0.000, 0.000,0.000
2006-08-24 18:30:00,1.590, 0.000, 0.000,0.000
2006-08-24 18:40:00,1.550, 0.000, 0.000,0.000
2006-08-24 18:50:00,1.570, 0.000, 0.000,0.000
2006-08-24 19:00:00,1.560, 0.000, 0.000,0.000
2006-08-24 19:10:00,1.570, 0.000, 0.000,0.000
2006-08-24 19:20:00,1.610, 0.000, 0.000,0.000
2006-08-24 19:30:00,1.620, 0.000, 0.000,0.000
2006-08-24 19:40:00,1.760, 0.000, 0.000,0.000
2006-08-24 19:50:00,2.130, 0.000, 0.000,0.000
2006-08-24 20:00:00,2.560, 0.000, 0.000,0.000
2006-08-24 20:10:00,2.760, 0.000, 0.000,0.000
2006-08-24 20:20:00,2.580, 0.000, 0.000,0.000
2006-08-24 20:30:00,2.050, 0.000, 0.000,0.000
2006-08-24 20:40:00,1.580, 0.000, 0.000,0.000
2006-08-24 20:50:00,1.390, 0.000, 0.000,0.000
2006-08-24 21:00:00,1.470, 0.000, 0.000,0.000
2006-08-24 21:10:00,1.760, 0.000, 0.000,0.000
2006-08-24 21:20:00,2.050, 0.000, 0.000,0.000
